id,host_is_superhost,host_listings_count,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,number_of_reviews,average_review
15053294,t,1,1,6,1.5,3.0,3.0,6523,$185.00,2,365,168,10.0
15072599,t,3,3,5,1.0,2.0,3.0,6523,$115.00,1,365,169,9.95
15072673,f,1,1,2,1.0,1.0,1.0,6523,$70.00,1,4,11,9.0
15086354,t,2,2,2,1.0,,1.0,6523,$164.00,2,14,14,9.85
15088466,t,3,3,2,1.0,1.0,1.0,6523,$125.00,365,365,76,9.95
15094729,t,4,4,2,1.0,1.0,1.0,6523,$39.00,3,31,227,9.75
15098596,f,5,5,6,2.0,3.0,3.0,6523,$94.00,2,180,94,9.666666666666668
15112347,t,1,1,4,1.0,1.0,2.0,6523,$75.00,2,120,94,9.816666666666666
15114450,t,1,1,4,1.0,1.0,0.0,6523,$152.00,3,30,37,9.95
15115673,t,1,1,2,1.0,1.0,1.0,6523,$63.00,1,1125,154,9.95
15116366,f,4,4,2,1.0,,1.0,6523,$69.00,1,1125,274,9.516666666666666
15116890,t,1,1,3,1.0,1.0,2.0,6523,$68.00,1,31,245,9.716666666666667
15122395,t,1,1,3,1.0,1.0,1.0,6523,$73.00,1,1125,80,9.866666666666667
15132653,t,1,1,5,1.0,2.0,3.0,6523,$143.00,2,300,81,10.0
15146320,t,31,31,2,1.0,1.0,1.0,6523,$80.00,31,1124,1,10.0
15149053,t,1,1,2,1.0,1.0,1.0,6523,$90.00,10,1125,79,9.95
15162267,t,80,80,4,1.5,2.0,2.0,6523,$150.00,60,1125,1,10.0
15177167,t,3,3,2,1.0,1.0,1.0,6523,$89.00,1,1125,35,9.866666666666667
15207942,t,15,15,4,2.0,2.0,2.0,6523,$210.00,60,1125,2,10.0
15216905,t,2,2,1,1.0,1.0,1.0,6523,$65.00,6,1125,11,9.9
15217088,t,3,3,10,2.5,3.0,4.0,6523,$518.00,2,30,87,9.95
15219844,f,1,1,4,2.0,2.0,2.0,6523,"$1,200.00",1,3,7,9.533333333333333
15222577,f,5,5,2,1.0,1.0,1.0,6523,$150.00,60,1124,0,
15230450,t,1,1,4,1.0,2.0,2.0,6523,$350.00,2,1125,37,9.633333333333333
15233684,f,2,2,2,1.0,1.0,0.0,6523,$50.00,1,7,7,8.85
15247678,f,1,1,2,2.0,1.0,2.0,6523,$70.00,2,2,30,8.55
15250951,t,2,2,5,1.0,2.0,4.0,6523,$90.00,2,1125,162,9.666666666666668
15256715,t,0,0,7,2.0,3.0,4.0,6523,$103.00,1,1125,137,9.9
15286045,f,2,2,5,1.0,2.0,3.0,6523,$85.00,1,10,51,9.766666666666666
15287352,t,2,2,16,5.0,6.0,12.0,6523,"$9,999.00",7,365,16,10.0
15300771,t,4,4,2,1.0,1.0,1.0,6523,$55.00,3,29,99,9.866666666666667
15322642,f,2,2,2,1.0,,1.0,6523,$79.00,2,60,177,9.433333333333334
15328005,f,1,1,3,1.0,1.0,1.0,6523,$53.00,1,120,38,9.666666666666668
15328919,f,1,1,6,1.0,2.0,2.0,6523,$137.00,28,1125,75,9.9
15329980,f,1,1,2,1.0,1.0,1.0,6523,$149.00,2,1125,17,9.316666666666666
15336197,f,1,1,2,1.0,,1.0,6523,$200.00,2,7,18,9.95
15342084,t,2,2,4,1.0,1.0,2.0,6523,$125.00,2,30,172,9.533333333333333
15343764,t,1,1,4,1.0,2.0,2.0,6523,$95.00,3,1125,72,9.766666666666666
15355696,t,1,1,6,2.0,3.0,4.0,6523,$231.00,2,31,57,9.9
15360554,t,2,2,6,2.0,3.0,6.0,6523,$151.00,2,15,138,9.55
15360917,t,1,1,2,1.0,1.0,1.0,6523,$61.00,2,7,75,9.85
15374367,f,1,1,4,1.0,2.0,2.0,6523,$204.00,2,183,24,9.583333333333332
15379201,f,2,2,3,1.5,1.0,1.0,6523,$57.00,1,1125,20,9.533333333333333
15395539,f,1,1,1,1.0,1.0,1.0,6523,$32.00,2,1125,9,10.0
15405332,t,2,2,6,1.0,3.0,3.0,6523,$186.00,1,1125,165,9.9
15406710,f,2,2,2,1.0,2.0,2.0,6523,$60.00,30,150,8,9.683333333333334
15420226,f,16,16,9,1.0,3.0,4.0,6523,$243.00,2,27,21,9.8
15464357,t,2,2,1,1.5,1.0,1.0,6523,$35.00,3,1125,81,9.85
15479556,t,3,3,4,1.0,2.0,3.0,6523,$110.00,1,30,65,9.766666666666666
15484924,t,1,1,3,1.0,1.0,2.0,6523,$36.00,1,30,426,9.7
15492694,f,1,1,3,1.0,1.0,1.0,6523,$52.00,2,1125,120,9.233333333333334
15496152,t,2,2,3,1.0,,0.0,6523,$112.00,2,1125,182,9.95
15496483,t,10,10,4,2.0,2.0,2.0,6523,$200.00,31,1125,2,10.0
15499376,t,3,3,6,1.0,3.0,4.0,6523,$129.00,2,25,91,9.45
15500042,t,1,1,2,1.0,1.0,2.0,6523,$98.00,2,28,40,9.716666666666667
15500209,t,1,1,4,1.0,3.0,3.0,6523,$103.00,1,16,79,9.85
15508656,f,2,2,7,2.5,3.0,3.0,6523,$199.00,7,30,32,9.95
15510883,f,1,1,6,2.0,2.0,2.0,6523,$450.00,2,1125,6,8.7
15549085,t,1,1,3,1.0,1.0,3.0,6523,$159.00,1,15,114,9.766666666666666
15549146,t,1,1,2,1.0,1.0,1.0,6523,$49.00,2,1125,94,9.9
15552589,t,1,1,5,2.0,2.0,2.0,6523,$150.00,2,10,74,10.0
15566486,t,1,1,12,2.5,3.0,4.0,6523,$299.00,2,60,55,9.066666666666666
15567221,t,2,2,2,1.0,1.0,1.0,6523,$27.00,1,1125,100,10.0
15578702,t,3,3,3,1.0,2.0,3.0,6523,$95.00,31,180,2,10.0
15581842,t,1,1,2,1.0,1.0,1.0,6523,$45.00,2,1125,214,9.9
15596076,f,1,1,4,2.0,2.0,2.0,6523,$300.00,10,360,3,9.833333333333332
15596773,f,1,1,2,1.0,1.0,2.0,6523,$75.00,1,7,57,9.9
15597127,f,6,6,4,2.0,1.0,3.0,6523,$69.00,1,1125,132,9.566666666666666
15599810,t,1,1,6,2.0,2.0,4.0,6523,$132.00,1,1125,51,9.75
15600903,f,5,5,4,2.0,2.0,2.0,6523,$210.00,31,1124,1,10.0
15616547,f,14,14,2,1.0,1.0,1.0,6523,$75.00,2,1125,24,8.4
15635466,t,3,3,10,3.5,4.0,4.0,6523,$728.00,3,30,79,10.0
15640249,t,1,1,2,1.0,,1.0,6523,$110.00,5,1125,101,9.85
15641641,f,1,1,4,1.0,1.0,2.0,6523,$100.00,1,1125,111,9.95
15643384,t,2,2,2,1.5,1.0,1.0,6523,$64.00,90,1125,3,10.0
15644082,t,1,1,6,2.0,2.0,2.0,6523,$990.00,2,1125,93,9.95
15647142,t,2,2,2,1.0,1.0,1.0,6523,$86.00,1,1125,55,10.0
15647811,t,2,2,4,1.0,2.0,2.0,6523,$195.00,1,1125,31,10.0
15649128,t,4,4,4,1.0,1.0,2.0,6523,$149.00,7,180,14,9.766666666666666
15649553,t,4,4,6,2.0,2.0,3.0,6523,$249.00,3,240,80,9.9
15656129,f,1,1,3,1.0,,1.0,6523,$80.00,4,6,1,
15658650,t,5,5,1,1.0,1.0,1.0,6523,$92.00,4,30,145,9.95
15659073,t,1,1,2,1.0,1.0,1.0,6523,$75.00,2,1125,159,9.95
15662488,f,3,3,4,1.0,,2.0,6523,$200.00,1,1125,31,9.083333333333332
15663486,t,1,1,2,1.0,1.0,1.0,6523,$95.00,1,1125,32,9.95
15665494,f,0,0,4,1.0,,2.0,6523,$50.00,1,1125,0,
15665725,t,2,2,3,1.0,1.0,2.0,6523,$59.00,2,14,25,9.95
15669026,t,3,3,2,1.0,1.0,1.0,6523,$46.00,3,90,197,9.95
15679030,f,8,8,2,1.0,1.0,1.0,6523,$50.00,2,1125,4,7.0
15694333,f,2,2,6,1.0,1.0,2.0,6523,$69.00,2,1124,164,9.85
15701616,f,1,1,2,1.0,1.0,1.0,6523,$65.00,1,3,24,9.633333333333333
15702552,f,1,1,6,1.0,2.0,2.0,6523,$200.00,2,1125,26,9.4
15719729,t,1,1,2,1.0,1.0,1.0,6523,$125.00,2,3,29,9.95
15721223,f,2,2,9,2.0,3.0,4.0,6523,$111.00,2,19,32,9.383333333333333
15729236,f,2,2,4,1.0,2.0,2.0,6523,$140.00,2,1125,4,9.4
15730074,f,0,0,1,1.0,1.0,1.0,6523,$89.00,1,1125,0,
15734494,f,1,1,4,1.0,1.0,2.0,6523,$89.00,1,6,5,10.0
15735536,t,2,2,5,1.5,3.0,0.0,6523,$140.00,3,1125,22,9.916666666666668
15744964,f,6,6,2,2.0,1.0,2.0,6523,$49.00,1,1125,131,9.1
15745920,t,3,3,2,1.0,1.0,2.0,6523,$66.00,1,30,62,9.95
15753718,t,3,3,2,1.0,1.0,1.0,6523,$66.00,1,31,53,10.0
15758556,f,0,0,2,1.0,1.0,1.0,6523,$100.00,60,1125,13,9.9
15759558,f,2,2,3,1.0,1.0,1.0,6523,$150.00,1,9,44,9.95
15762034,f,1,1,4,1.0,2.0,2.0,6523,$145.00,2,10,0,
15771536,f,1,1,4,1.0,3.0,4.0,6523,$124.00,2,1125,99,9.716666666666667
15771760,f,1,1,6,1.0,3.0,3.0,6523,$95.00,2,1125,143,9.9
15798238,f,52,52,7,1.0,3.0,5.0,6523,$89.00,1,1125,81,9.9
15804772,t,1,1,7,1.0,1.0,2.0,6523,$93.00,2,200,118,9.6
15867158,t,1,1,4,2.0,2.0,3.0,6523,$175.00,3,1125,27,9.816666666666666
15871357,t,4,4,2,1.0,1.0,1.0,6523,$41.00,2,91,240,9.666666666666668
15874839,f,8,8,2,1.0,1.0,1.0,6523,$45.00,28,1125,10,8.983333333333334
15876178,f,8,8,2,1.0,1.0,1.0,6523,$45.00,2,1125,10,8.183333333333334
15889904,f,8,8,2,1.0,1.0,1.0,6523,$45.00,5,1125,39,8.866666666666667
15889919,f,8,8,2,1.0,1.0,1.0,6523,$45.00,2,1125,17,9.266666666666666
15889957,f,8,8,2,1.0,1.0,1.0,6523,$42.00,2,1125,7,8.3
15900374,f,1,1,3,1.0,1.0,2.0,6523,$55.00,1,1125,15,10.0
15904833,t,6,6,2,1.0,1.0,1.0,6523,$66.00,2,1125,6,9.483333333333334
15909562,f,5,5,2,1.0,1.0,1.0,6523,$50.00,31,1124,1,10.0
15911102,t,2,2,5,1.0,1.0,2.0,6523,$74.00,3,31,267,9.633333333333333
15914497,t,1,1,2,1.0,1.0,1.0,6523,$93.00,2,7,48,9.85
15917248,t,1,1,8,1.0,2.0,4.0,6523,$115.00,2,30,178,10.0
15926884,f,25,25,1,1.0,1.0,4.0,6523,$29.00,7,300,24,9.666666666666668
15939618,t,7,7,4,1.0,3.0,3.0,6523,$75.00,1,1125,238,9.9
15950510,f,25,25,1,1.0,1.0,4.0,6523,$29.00,7,180,14,8.783333333333333
15954582,t,1,1,2,1.0,,1.0,6523,$126.00,2,1125,180,9.95
15957773,f,25,25,1,1.0,1.0,4.0,6523,$29.00,7,180,12,9.25
15983050,t,0,0,6,1.0,2.0,3.0,6523,$86.00,1,14,183,9.95
15988886,t,1,1,4,1.0,2.0,1.0,6523,$100.00,14,28,32,9.916666666666668
15990458,f,1,1,4,2.0,2.0,2.0,6523,$140.00,3,30,22,9.95
16001758,f,2,2,8,1.0,1.0,5.0,6523,$249.00,1,1125,32,9.716666666666667
16001987,t,2,2,6,2.0,3.0,3.0,6523,$95.00,2,90,54,10.0
16012260,f,2,2,4,2.0,2.0,2.0,6523,$150.00,5,14,13,9.666666666666668
16026075,t,1,1,5,1.0,2.0,3.0,6523,$90.00,2,240,169,9.95
16040153,f,1,1,4,1.0,1.0,2.0,6523,$62.00,2,1125,89,9.55
16052779,t,2,2,1,1.0,1.0,1.0,6523,$38.00,2,1125,53,9.716666666666667
16053938,t,1,1,1,1.0,1.0,1.0,6523,$55.00,89,149,34,9.95
16070011,f,0,0,2,1.0,1.0,1.0,6523,$90.00,5,1125,13,9.533333333333333
16096254,f,2,2,2,2.0,1.0,1.0,6523,$49.00,1,1125,44,9.85
16109014,f,1,1,4,1.0,1.0,1.0,6523,$136.00,2,1125,41,9.45
16125516,t,3,3,4,2.5,2.0,2.0,6523,$175.00,4,1125,47,9.95
16143701,f,2,2,4,1.0,2.0,2.0,6523,$126.00,2,31,121,9.9
16151207,f,4,4,4,1.0,1.0,3.0,6523,$245.00,1,30,73,9.283333333333333
16163018,f,4,4,8,2.0,2.0,5.0,6523,$112.00,1,1125,283,9.233333333333334
16164178,f,1,1,2,1.0,,1.0,6523,$35.00,1,15,103,9.85
16172970,f,4,4,1,1.0,1.0,1.0,6523,$28.00,2,35,84,9.25
16174963,f,3,3,6,1.0,2.0,2.0,6523,$72.00,2,1125,135,9.483333333333334
16178088,f,2,2,5,1.0,2.0,4.0,6523,$73.00,1,28,335,9.633333333333333
16192132,t,1,1,3,1.0,1.0,1.0,6523,$69.00,2,166,171,10.0
16225638,t,10,10,2,1.0,1.0,1.0,6523,$89.00,60,1124,3,9.75
16229723,t,2,2,7,1.0,3.0,5.0,6523,$120.00,2,30,253,9.95
16244756,f,2,2,2,1.0,1.0,1.0,6523,$75.00,2,5,10,10.0
16246568,f,2,2,2,1.0,1.0,1.0,6523,$77.00,1,365,171,9.716666666666667
16297519,f,25,25,1,1.0,1.0,4.0,6523,$29.00,5,300,14,9.3
16302846,f,52,52,4,1.0,1.0,2.0,6523,$89.00,2,1124,147,9.9
16312183,f,1,1,8,2.5,3.0,3.0,6523,$322.00,3,999,15,9.316666666666666
16318864,f,1,1,4,1.0,1.0,2.0,6523,$109.00,2,1125,48,10.0
16323999,t,80,80,2,1.0,1.0,2.0,6523,$39.00,31,1125,0,
16346266,f,2,2,8,2.0,3.0,3.0,6523,$100.00,2,1125,20,9.266666666666666
16353883,t,3,3,6,1.0,2.0,2.0,6523,$125.00,4,1125,41,9.95
16355347,f,2,2,6,1.0,2.0,3.0,6523,$61.00,1,120,82,9.5
16365205,f,9,9,1,1.0,1.0,1.0,6523,$28.00,2,1125,169,9.05
16403903,f,25,25,1,1.0,1.0,4.0,6523,$29.00,5,180,15,8.983333333333334
16405076,f,0,0,6,1.0,2.0,3.0,6523,$100.00,2,45,2,10.0
16442292,f,25,25,1,1.0,1.0,4.0,6523,$29.00,5,180,83,9.133333333333333
16453692,t,4,4,16,4.0,5.0,8.0,6523,$873.00,2,1124,96,9.866666666666667
16480895,f,1,1,6,2.0,2.0,2.0,6523,$368.00,5,1125,25,8.666666666666668
16486129,f,9,9,2,1.0,1.0,1.0,6523,$28.00,1,1125,249,9.0
16488400,f,3,3,4,2.0,1.0,1.0,6523,$350.00,5,1125,0,
16493494,f,2,2,2,1.0,1.0,1.0,6523,$35.00,1,1125,8,9.916666666666668
16508765,f,5,5,2,2.0,2.0,2.0,6523,$215.00,60,1124,0,
16508819,f,5,5,4,1.0,2.0,3.0,6523,$300.00,30,1124,0,
16519674,f,1,1,3,1.0,1.0,1.0,6523,$120.00,3,1125,8,10.0
16524840,t,3,3,2,1.0,2.0,2.0,6523,$74.00,31,120,1,10.0
16568427,f,2,2,2,2.0,1.0,1.0,6523,$43.00,1,1125,2,9.583333333333332
16570590,f,10,10,1,1.0,1.0,1.0,6523,$23.00,14,200,4,9.5
16573155,f,1,1,1,1.0,1.0,1.0,6523,$110.00,1,3,6,9.916666666666668
16595978,f,1,1,3,1.0,1.0,1.0,6523,$50.00,1,7,3,9.483333333333334
16599263,f,2,2,4,1.0,2.0,2.0,6523,$95.00,2,1125,122,9.3
16599460,f,2,2,5,2.0,2.0,2.0,6523,$90.00,2,1125,20,9.633333333333333
16604031,t,0,0,3,1.0,1.0,1.0,6523,$50.00,2,179,7,9.683333333333334
16618981,f,2,2,3,1.0,2.0,2.0,6523,$102.00,2,1125,34,9.116666666666667
16630783,f,1,1,1,1.0,1.0,1.0,6523,$30.00,25,1125,8,9.666666666666668
16634268,f,12,12,6,1.0,2.0,2.0,6523,$37.00,1,1125,263,8.65
16662423,f,1,1,16,5.0,7.0,19.0,6523,$292.00,3,7,0,
16665876,f,52,52,4,2.0,2.0,2.0,6523,$109.00,1,1124,89,9.766666666666666
16674476,t,1,1,2,1.0,1.0,1.0,6523,$49.00,1,1125,284,9.85
16687225,f,0,0,4,1.0,1.0,2.0,6523,$103.00,1,120,156,9.533333333333333
16687380,t,2,2,2,1.0,1.0,1.0,6523,$75.00,2,15,41,10.0
16689440,t,1,1,4,1.0,,2.0,6523,$81.00,1,1125,108,9.816666666666666
16716143,f,2,2,10,2.0,3.0,4.0,6523,$132.00,2,1125,218,9.666666666666668
16749331,t,1,1,2,1.0,1.0,1.0,6523,$43.00,2,1125,32,10.0
16751723,f,1,1,4,1.0,1.0,1.0,6523,$112.00,2,30,61,9.583333333333332
16757056,f,1,1,5,1.0,2.0,3.0,6523,$70.00,2,1125,123,9.8
16764106,f,1,1,6,2.0,2.0,3.0,6523,$689.00,3,1125,41,9.316666666666666
16767153,t,0,0,2,1.0,1.0,1.0,6523,$68.00,1,1124,171,9.516666666666666
16781530,f,9,9,1,1.0,1.0,1.0,6523,$28.00,2,1125,162,8.833333333333332
16797566,t,2,2,4,1.0,1.0,1.0,6523,$114.00,2,1125,137,9.95
16808649,t,1,1,10,1.0,2.0,4.0,6523,"$1,000.00",1,30,12,9.816666666666666
16823279,t,1,1,6,1.0,2.0,2.0,6523,$145.00,2,1125,184,10.0
16830848,t,2,2,2,1.0,1.0,1.0,6523,$41.00,1,31,194,9.95
16831457,t,2,2,2,1.0,1.0,1.0,6523,$41.00,1,31,168,9.95
16853744,t,1,1,8,2.0,3.0,5.0,6523,$180.00,1,1124,151,9.9
16854441,t,1,1,8,2.0,3.0,5.0,6523,$166.00,1,1124,143,9.766666666666666
16855993,t,1,1,2,1.0,1.0,1.0,6523,$80.00,1,7,120,9.95
16885107,f,14,14,2,1.0,1.0,1.0,6523,$75.00,2,1125,8,6.75
16932097,f,1,1,2,1.0,1.0,0.0,6523,$75.00,1,3,61,9.85
16945436,t,3,3,5,1.0,2.0,2.0,6523,$173.00,3,1120,102,9.95
16972979,f,1,1,2,1.0,1.0,1.0,6523,$25.00,1,7,5,10.0
16975615,f,25,25,2,1.0,1.0,1.0,6523,$71.00,7,600,49,9.2
16998602,f,10,10,1,1.0,1.0,1.0,6523,$21.00,21,1125,5,9.8
17000460,f,1,1,9,2.0,4.0,4.0,6523,$299.00,2,30,121,9.85
17027290,t,30,30,4,1.0,1.0,2.0,6523,$155.00,14,1125,2,9.75
17030100,f,3,3,4,1.0,2.0,2.0,6523,$100.00,6,1125,8,9.916666666666668
17070047,f,52,52,7,2.5,3.0,3.0,6523,$145.00,1,1124,122,9.85
17075885,f,4,4,2,1.0,1.0,1.0,6523,$83.00,1,1125,13,9.233333333333334
17088380,t,1,1,2,1.5,1.0,1.0,6523,$54.00,1,38,202,9.95
17096507,t,1,1,6,3.0,3.0,4.0,6523,$107.00,1,10,9,10.0
17113225,f,1,1,7,2.5,3.0,2.0,6523,$140.00,1,90,4,9.25
17123723,f,1,1,6,3.5,4.0,4.0,6523,$200.00,3,1125,3,9.916666666666668
17131113,t,1,1,2,1.0,1.0,1.0,6523,$70.00,1,1125,148,9.95
17147256,f,1,1,4,1.0,1.0,1.0,6523,$56.00,2,30,248,9.633333333333333
17151845,t,1,1,6,1.0,2.0,3.0,6523,$70.00,1,30,141,9.85
17157474,f,1,1,2,1.0,1.0,1.0,6523,$45.00,7,1125,15,9.583333333333332
17158200,f,3,3,8,1.0,2.0,5.0,6523,$66.00,2,12,240,9.4
17168028,t,1,1,1,1.0,1.0,1.0,6523,$39.00,1,7,81,9.9
17170225,t,1,1,4,1.0,1.0,1.0,6523,$90.00,2,30,25,9.95
17173015,t,2,2,4,1.0,1.0,1.0,6523,$76.00,2,1125,40,9.716666666666667
17191860,t,5,5,6,1.0,2.0,2.0,6523,$171.00,2,1125,156,9.816666666666666
17206887,t,0,0,4,1.0,1.0,4.0,6523,$88.00,1,1124,105,9.8
17207282,t,1,1,6,1.0,3.0,3.0,6523,$154.00,3,90,141,9.816666666666666
17213309,t,1,1,2,1.0,1.0,1.0,6523,$50.00,3,28,44,10.0
17215459,f,2,2,11,2.0,3.0,6.0,6523,$450.00,30,1125,32,9.716666666666667
17221635,t,30,30,4,1.0,1.0,2.0,6523,$149.00,30,1125,9,9.566666666666666
17221782,t,30,30,6,2.0,2.0,3.0,6523,$199.00,32,1125,1,9.666666666666668
17240514,f,5,5,4,1.0,2.0,2.0,6523,$107.00,2,365,64,9.633333333333333
17286306,t,1,1,4,1.0,2.0,3.0,6523,$90.00,7,1124,28,9.716666666666667
17302725,f,52,52,4,1.0,1.0,2.0,6523,$74.00,1,1125,122,9.85
17329552,t,4,4,5,2.0,2.0,2.0,6523,$249.00,4,30,20,9.95
17366144,t,0,0,4,1.0,1.0,2.0,6523,$85.00,1,30,60,9.633333333333333
17382991,t,1,1,6,1.0,1.0,3.0,6523,$106.00,2,1125,59,9.85
17383973,t,4,4,2,1.0,1.0,1.0,6523,$53.00,1,1124,472,9.9
17388450,f,3,3,2,1.0,1.0,1.0,6523,$47.00,2,1125,62,9.233333333333334
17399529,t,30,30,6,2.0,2.0,3.0,6523,$199.00,32,1125,4,10.0
17420228,f,1,1,10,4.5,4.0,4.0,6523,$725.00,2,1125,35,9.95
17421433,f,1,1,3,1.0,2.0,2.0,6523,$225.00,2,1125,20,9.916666666666668
17424708,t,2,2,8,1.0,3.0,3.0,6523,$64.00,2,1125,142,9.85
17438902,t,8,8,2,1.0,1.0,1.0,6523,$49.00,1,90,271,9.716666666666667
17445568,t,1,1,2,1.0,1.0,1.0,6523,$49.00,1,1125,34,9.866666666666667
17460467,t,2,2,7,1.5,2.0,2.0,6523,$173.00,2,365,103,9.866666666666667
17464924,f,3,3,4,1.0,1.0,2.0,6523,$100.00,2,1125,111,9.95
17465173,t,1,1,6,2.0,3.0,3.0,6523,$358.00,2,1125,112,10.0
17477721,f,3,3,2,1.0,1.0,1.0,6523,$53.00,2,1125,56,9.45
17479945,t,1,1,2,1.0,1.0,1.0,6523,$28.00,2,5,182,9.9
17506473,f,2,2,4,2.0,2.0,2.0,6523,"$3,429.00",20,365,12,10.0
17514102,f,3,3,12,2.0,5.0,6.0,6523,$350.00,2,1125,55,8.983333333333334
17514853,f,0,0,2,1.0,1.0,0.0,6523,$82.00,180,365,0,
17545999,f,1,1,3,1.0,1.0,1.0,6523,$159.00,3,1125,4,9.75
17547943,f,2,2,10,2.0,2.0,2.0,6523,$158.00,3,90,98,8.866666666666667
17548890,f,8,8,4,2.0,2.0,4.0,6523,$159.00,14,1000,33,9.133333333333333
17555019,t,1,1,6,1.0,2.0,3.0,6523,$149.00,2,1125,220,9.9
17600522,t,4,4,6,1.0,2.0,4.0,6523,$75.00,1,21,56,9.95
17626341,t,2,2,4,1.0,2.0,3.0,6523,$89.00,2,1125,159,9.95
17638039,t,2,2,10,2.0,4.0,8.0,6523,$199.00,2,1125,65,10.0
17701367,f,12,12,13,1.5,2.0,2.0,6523,$45.00,1,90,202,8.25
17711999,t,8,8,7,1.0,,6.0,6523,$166.00,1,1125,141,9.85
17713737,t,2,2,6,1.0,3.0,3.0,6523,$293.00,2,1125,118,9.866666666666667
17717430,f,3,3,5,2.0,2.0,3.0,6523,$144.00,3,60,9,9.666666666666668
17717455,f,3,3,3,3.0,1.0,1.0,6523,$70.00,2,60,34,9.4
17748887,t,1,1,2,1.0,1.0,1.0,6523,$44.00,2,10,57,9.8
17780207,t,1,1,3,1.0,2.0,2.0,6523,$135.00,2,1125,51,9.9
17791482,f,0,0,13,4.0,6.0,7.0,6523,$800.00,2,1125,4,10.0
17795412,t,4,4,4,1.0,1.0,4.0,6523,$65.00,1,30,234,9.85
17796694,t,1,1,4,1.0,1.0,1.0,6523,$89.00,1,28,237,9.95
17824940,t,1,1,6,1.0,2.0,2.0,6523,$121.00,2,1125,172,9.85
17831075,t,1,1,6,2.0,3.0,4.0,6523,$196.00,3,1125,66,9.95
17832768,t,3,3,8,2.0,3.0,4.0,6523,$299.00,2,28,45,9.95
17876078,t,1,1,2,1.0,1.0,1.0,6523,$50.00,2,7,154,9.9
17890798,t,1,1,4,1.0,3.0,3.0,6523,$124.00,4,1125,35,9.95
17892626,t,2,2,2,1.0,1.0,1.0,6523,$78.00,2,1125,38,9.95
17903682,f,1,1,6,2.5,3.0,3.0,6523,$300.00,7,31,1,10.0
17907626,f,2,2,4,2.5,2.0,2.0,6523,$120.00,14,34,0,
17909014,f,1,1,2,1.0,1.0,1.0,6523,$70.00,2,14,13,9.766666666666666
17920957,t,26,26,4,1.0,,2.0,6523,$76.00,1,1125,155,9.683333333333334
17923236,t,1,1,2,1.0,1.0,1.0,6523,$65.00,2,31,198,9.75
17956375,f,3,3,6,2.0,2.0,2.0,6523,$146.00,3,1125,7,8.783333333333333
17992312,t,1,1,4,1.0,1.0,1.0,6523,$59.00,1,10,217,9.716666666666667
17992895,t,0,0,6,2.0,2.0,3.0,6523,$99.00,1,1125,68,9.8
18007859,f,3,3,14,3.5,4.0,7.0,6523,$649.00,1,1125,46,9.816666666666666
18007889,f,1,1,1,2.0,1.0,1.0,6523,$60.00,1,1125,26,9.85
18035212,f,4,4,4,1.0,2.0,2.0,6523,$495.00,2,1125,3,9.65
18040546,t,3,3,3,1.0,,1.0,6523,$68.00,5,365,339,9.766666666666666
18059552,f,2,2,4,1.0,1.0,2.0,6523,$22.00,1,1125,44,9.816666666666666
18060003,t,4,4,3,1.0,1.0,2.0,6523,$79.00,2,20,45,9.8
18061472,f,2,2,5,1.0,2.0,2.0,6523,$75.00,2,1125,142,9.65
18073252,t,3,3,6,1.0,3.0,3.0,6523,$106.00,2,30,55,9.433333333333334
18077204,t,1,1,6,2.0,2.0,3.0,6523,$152.00,2,1125,124,9.783333333333333
18090895,t,8,8,6,1.0,,5.0,6523,$156.00,1,1125,49,9.316666666666666
18094533,f,1,1,2,1.0,1.0,1.0,6523,$80.00,2,30,21,9.716666666666667
18096865,t,10,10,6,2.0,2.0,2.0,6523,$299.00,88,1125,21,9.866666666666667
18112138,t,6,6,3,1.0,1.0,1.0,6523,$91.00,4,1125,74,9.766666666666666
18123049,t,2,2,4,1.0,2.0,2.0,6523,$120.00,3,14,16,10.0
18131553,f,2,2,4,1.0,2.0,2.0,6523,$80.00,20,1125,17,9.616666666666667
18151380,f,2,2,6,1.0,2.0,3.0,6523,$550.00,10,1124,38,9.95
18152764,t,1,1,2,1.0,1.0,1.0,6523,$55.00,1,1125,88,9.816666666666666
18178150,f,2,2,1,1.0,1.0,1.0,6523,$39.00,2,7,82,9.9
18182250,f,4,4,5,1.0,2.0,2.0,6523,$95.00,2,1125,184,8.7
18194698,t,3,3,10,2.5,4.0,5.0,6523,$747.00,3,30,52,9.866666666666667
18208652,t,8,8,6,1.0,,4.0,6523,$178.00,1,1125,44,9.95
18209082,t,8,8,4,1.0,,4.0,6523,$101.00,1,1125,117,9.816666666666666
18214402,t,8,8,4,1.0,1.0,2.0,6523,$111.00,1,1125,33,9.9
18214631,t,8,8,2,1.0,,1.0,6523,$90.00,1,1125,68,9.533333333333333
18221172,f,2,2,2,1.0,1.0,1.0,6523,$38.00,1,62,204,9.483333333333334
18221893,t,8,8,2,1.0,,1.0,6523,$82.00,1,1125,330,9.9
18224208,t,5,5,4,1.0,,2.0,6523,$113.00,1,60,224,9.8
18241576,t,4,4,6,1.0,2.0,2.0,6523,$75.00,1,30,226,9.75
18242088,t,1,1,6,1.0,2.0,3.0,6523,$47.00,2,120,114,9.716666666666667
18255054,f,1,1,1,1.0,1.0,1.0,6523,$41.00,1,5,95,9.766666666666666
